0.668501 0.033572 0.079419 5042
0.668318 0.033755 0.079497 3908
0.668134 0.033939 0.079575 2020
0.667951 0.034122 0.079653 2731
0.667767 0.034306 0.079732 5208
0.667584 0.034489 0.079811 1385
0.667400 0.034673 0.079891 2252
0.667217 0.034856 0.079971 2837
0.667034 0.034856 0.080031 1134
0.666850 0.035039 0.080111 2019
0.666667 0.035223 0.080191 4020
0.666483 0.035406 0.080272 2732
0.666300 0.035590 0.080353 4505
0.666116 0.035590 0.080414 957
0.665933 0.035773 0.080495 2797
0.665749 0.035773 0.080556 974
0.665566 0.035957 0.080638 3451
0.665382 0.036140 0.080720 4542
0.665199 0.036140 0.080781 4803
0.665016 0.036324 0.080863 3498
0.664832 0.036324 0.081855 3456
0.664649 0.036507 0.081937 1384
0.664465 0.036691 0.082019 4993
0.664282 0.036691 0.082059 2752
0.664098 0.036874 0.082141 1665
0.663915 0.036874 0.082181 3708
0.663731 0.036874 0.082222 3194
0.663548 0.036874 0.082263 2943
0.663365 0.037057 0.082346 2753
0.663181 0.037057 0.082387 2630
0.662998 0.037057 0.083458 3843
0.662814 0.037057 0.083500 1613
0.662631 0.037057 0.083541 2525
0.662447 0.037057 0.083584 171
0.662264 0.037057 0.083625 3820
0.662080 0.037057 0.083667 2988
0.661897 0.037057 0.083710 2709
0.661713 0.037057 0.083752 519
0.661530 0.037057 0.083795 4924
0.661347 0.037057 0.083838 380
0.661163 0.037241 0.083920 2498
0.660980 0.037241 0.085559 4373
0.660796 0.037424 0.085639 3721
0.660613 0.037424 0.085691 2013
0.660429 0.037424 0.085732 984
0.660246 0.037424 0.087597 1394
0.660062 0.037424 0.087653 1263
0.659879 0.037424 0.087710 3918
0.659695 0.037424 0.087766 297
0.659512 0.037424 0.087823 1386
0.659329 0.037424 0.087881 1511
0.659145 0.037424 0.087938 2094
0.658962 0.037424 0.087996 1651
0.658778 0.037424 0.088055 5447
0.658595 0.037424 0.088113 1712
0.658411 0.037424 0.088172 3519
0.658228 0.037424 0.088232 4465
0.658044 0.037424 0.088291 2205
0.657861 0.037424 0.088342 1159
0.657677 0.037424 0.088402 3263
0.657494 0.037424 0.088463 3508
0.657311 0.037424 0.088504 1569
0.657127 0.037424 0.088546 3415
0.656944 0.037424 0.088607 2994
0.656760 0.037424 0.088668 1141
0.656577 0.037424 0.088729 1916
0.656393 0.037424 0.088791 237
0.656210 0.037424 0.088853 2815
0.656026 0.037424 0.088915 1714
0.655843 0.037424 0.088978 3244
0.655660 0.037424 0.089029 4569
0.655476 0.037424 0.089092 2654
0.655293 0.037424 0.089155 3963
0.655109 0.037424 0.089219 5179
0.654926 0.037424 0.089283 233
0.654742 0.037424 0.089347 263
0.654559 0.037424 0.089411 2135
0.654375 0.037424 0.089476 3974
0.654192 0.037424 0.089542 1727
0.654008 0.037424 0.089607 1977
0.653825 0.037424 0.089673 2768
0.653642 0.037424 0.089739 2526
0.653458 0.037424 0.089806 3442
0.653275 0.037424 0.089873 4181
0.653091 0.037424 0.089940 1308
0.652908 0.037424 0.089991 191
0.652724 0.037424 0.090058 696
0.652541 0.037424 0.090126 4817
0.652357 0.037424 0.090194 4318
0.652174 0.037424 0.090263 4708
0.651990 0.046780 0.094080 2318
0.651807 0.046964 0.094171 1166
0.651624 0.047147 0.094263 885
0.651440 0.047331 0.094355 5310
0.651257 0.047514 0.094447 5301
0.651073 0.047698 0.094540 3757
0.650890 0.047881 0.094632 4093
0.650706 0.048065 0.094725 2175
0.650523 0.048248 0.094818 3354
0.650339 0.048431 0.094912 3104
0.650156 0.048615 0.095006 635
0.649972 0.048798 0.095100 2288
0.649789 0.048982 0.095194 4583
0.649606 0.049165 0.095288 5142
0.649422 0.049349 0.095383 4532
0.649239 0.049532 0.095478 2590
0.649055 0.049716 0.095574 1103
0.648872 0.049899 0.095669 1776
0.648688 0.050083 0.095765 5230
0.648505 0.050266 0.095861 2733
0.648321 0.050449 0.095957 1045
0.648138 0.050633 0.096054 2285
0.647955 0.050633 0.098833 3440
0.647771 0.050816 0.098927 3726
0.647588 0.050816 0.098996 3359
0.647404 0.050816 0.099065 1154
0.647221 0.050816 0.099134 4081
0.647037 0.050816 0.099204 4108
0.646854 0.050816 0.099274 1067
0.646670 0.050816 0.099344 2464
0.646487 0.050816 0.099415 1838
0.646303 0.051000 0.099509 4311
0.646120 0.051000 0.099580 4498
0.645937 0.051000 0.099651 3621
0.645753 0.051183 0.099745 3309
0.645570 0.051183 0.099816 5323
0.645386 0.051183 0.099888 3970
0.645203 0.051367 0.099982 4913
0.645019 0.051367 0.100054 1027
0.644836 0.051367 0.100126 631
0.644652 0.051367 0.100198 4923
0.644469 0.051367 0.100271 2514
0.644285 0.051367 0.100344 277
0.644102 0.051367 0.100417 5379
0.643919 0.051367 0.100491 4151
0.643735 0.051367 0.102494 4203
0.643552 0.051367 0.102547 4402
0.643368 0.051367 0.102620 3812
0.643185 0.051367 0.102673 5089
0.643001 0.051367 0.102746 922
0.642818 0.051367 0.102819 4040
0.642634 0.051367 0.102873 2843
0.642451 0.051367 0.102927 2322
0.642267 0.051367 0.105101 3515
0.642084 0.051367 0.105156 3745
0.641901 0.051367 0.105211 972
0.641717 0.051367 0.105266 727
0.641534 0.051367 0.105322 1565
0.641350 0.051367 0.105378 2508
0.641167 0.051367 0.105435 575
0.640983 0.051367 0.105488 2221
0.640800 0.051367 0.105544 5255
0.640616 0.051367 0.105601 2355
0.640433 0.051367 0.105658 3405
0.640249 0.051367 0.105716 854
0.640066 0.051367 0.105774 3252
0.639883 0.051367 0.105832 340
0.639699 0.051367 0.105890 1047
0.639516 0.051367 0.105949 942
0.639332 0.051367 0.106008 3360
0.639149 0.051367 0.106067 4785
0.638965 0.051367 0.106126 3116
0.638782 0.051367 0.106186 393
0.638598 0.051367 0.106246 3786
0.638415 0.051367 0.106306 2391
0.638232 0.051367 0.106367 513
0.638048 0.051367 0.108955 4888
0.637865 0.051367 0.109016 1361
0.637681 0.051367 0.109077 1252
0.637498 0.051367 0.109139 4835
0.637314 0.051367 0.109201 1194
0.637131 0.051367 0.109260 480
0.636947 0.051367 0.109322 3249
0.636764 0.051367 0.109385 3221
0.636580 0.051367 0.109444 3193
0.636397 0.051367 0.109507 901
0.636214 0.051367 0.109569 1541
0.636030 0.051367 0.109633 352
0.635847 0.051367 0.109696 5430
0.635663 0.051367 0.109760 288
0.635480 0.051367 0.109828 921
0.635296 0.051367 0.113034 1296
0.635113 0.051367 0.113103 397
0.634929 0.051367 0.113173 3055
0.634746 0.051367 0.113244 4135
0.634562 0.051367 0.113314 4599
0.634379 0.051367 0.113385 4554
0.634196 0.051367 0.113456 2377
0.634012 0.051367 0.113528 3368
0.633829 0.051367 0.113599 4002
0.633645 0.051367 0.113671 1222
0.633462 0.051367 0.113743 4574
0.633278 0.051367 0.113815 2918
0.633095 0.051367 0.113888 3369
0.632911 0.051367 0.113949 3462
0.632728 0.051367 0.117130 5000
0.632544 0.051367 0.117197 3686
0.632361 0.051367 0.117268 2697
0.632178 0.051367 0.117335 846
0.631994 0.051367 0.117402 2009
0.631811 0.051367 0.117469 1117
0.631627 0.051367 0.117537 3482
0.631444 0.051367 0.117605 1831
0.631260 0.051367 0.117665 1734
0.631077 0.051367 0.117733 2247
0.630893 0.051367 0.117802 1987
0.630710 0.051367 0.117870 3680
0.630527 0.051367 0.117939 391
0.630343 0.051367 0.118010 2804
0.630160 0.051367 0.118079 2716
0.629976 0.051367 0.118148 3485
0.629793 0.051367 0.118218 511
0.629609 0.051367 0.118288 3523
0.629426 0.051367 0.118358 3146
0.629242 0.051367 0.118429 4839
0.629059 0.051367 0.118499 1731
0.628875 0.051367 0.118570 1851
0.628692 0.051367 0.118629 4852
0.628509 0.051367 0.118700 4772
0.628325 0.051367 0.118771 1869
0.628142 0.051367 0.118842 4674
0.627958 0.051367 0.118913 3484
0.627775 0.051367 0.118984 3182
0.627591 0.051367 0.119055 512
0.627408 0.051367 0.119127 179
0.627224 0.051367 0.119199 3408
0.627041 0.051367 0.119271 1200
0.626857 0.051367 0.121344 840
0.626674 0.061090 0.128317 4843
0.626491 0.061090 0.128363 3049
0.626307 0.061273 0.128451 1006
0.626124 0.061273 0.128497 2539
0.625940 0.061457 0.128585 3744
0.625757 0.061457 0.128652 3434
0.625573 0.061640 0.128740 4124
0.625390 0.061824 0.128828 4829
0.625206 0.062007 0.128916 4193
0.625023 0.062190 0.129004 5077
0.624839 0.062374 0.129093 1233
0.624656 0.062557 0.129181 3928
0.624473 0.062741 0.129270 485
0.624289 0.062741 0.129317 3347
0.624106 0.062741 0.129363 3576
0.623922 0.062924 0.129453 750
0.623739 0.063108 0.129542 5093
0.623555 0.063108 0.129607 1507
0.623372 0.063108 0.129654 4682
0.623188 0.063291 0.129743 1224
0.623005 0.063291 0.129790 2546
0.622822 0.063291 0.129838 2724
0.622638 0.063291 0.129885 4881
0.622455 0.063475 0.129975 2975
0.622271 0.063475 0.130023 3305
0.622088 0.063658 0.130112 1829
0.621904 0.063658 0.130160 2356
0.621721 0.063658 0.130227 3778
0.621537 0.063841 0.130317 3513
0.621354 0.063841 0.130365 1810
0.621170 0.064025 0.130455 4114
0.620987 0.064025 0.130503 3283
0.620804 0.064208 0.130593 1363
0.620620 0.064392 0.130683 4798
0.620437 0.064575 0.130774 768
0.620253 0.064759 0.130865 4007
0.620070 0.064942 0.130955 4585
0.619886 0.065126 0.131047 4095
0.619703 0.065309 0.131138 1563
0.619519 0.065493 0.131229 257
0.619336 0.065676 0.131321 769
0.619152 0.065859 0.131413 4028
0.618969 0.066043 0.131505 4608
0.618786 0.066043 0.131553 3267
0.618602 0.066226 0.131645 3338
0.618419 0.066410 0.131738 1858
0.618235 0.066593 0.131830 1603
0.618052 0.066777 0.131923 3741
0.617868 0.066960 0.132016 158
0.617685 0.066960 0.132064 3979
0.617501 0.066960 0.132130 622
0.617318 0.067144 0.132223 546
0.617134 0.067144 0.132289 3492
0.616951 0.067327 0.132382 3433
0.616768 0.067511 0.132476 3671
0.616584 0.067511 0.139011 310
0.616401 0.067511 0.139090 1340
0.616217 0.067511 0.139170 4734
0.616034 0.067511 0.139250 4877
0.615850 0.067511 0.139330 4133
0.615667 0.067511 0.139410 3836
0.615483 0.067511 0.139491 3839
0.615300 0.067511 0.139571 2137
0.615116 0.067511 0.139652 4462
0.614933 0.067511 0.139733 3468
0.614750 0.067511 0.139814 3308
0.614566 0.067511 0.139896 2807
0.614383 0.067511 0.139978 3929
0.614199 0.067511 0.140059 4113
0.614016 0.067511 0.140141 5300
0.613832 0.067511 0.140224 4977
0.613649 0.067511 0.140306 3381
0.613465 0.067511 0.140389 3365
0.613282 0.067511 0.140471 1196
0.613099 0.067511 0.140554 2350
0.612915 0.067511 0.140638 2049
0.612732 0.067511 0.140721 1332
0.612548 0.067511 0.140805 2418
0.612365 0.067511 0.140888 3219
0.612181 0.067511 0.140972 5061
0.611998 0.067511 0.141056 336
0.611814 0.067511 0.141141 1718
0.611631 0.067511 0.141225 1161
0.611447 0.067511 0.141310 4902
0.611264 0.067511 0.141395 3694
0.611081 0.067511 0.141480 5239
0.610897 0.067511 0.141565 2105
0.610714 0.067511 0.141651 1931
0.610530 0.067511 0.141736 3706
0.610347 0.067511 0.141822 4613
0.610163 0.067511 0.141908 228
0.609980 0.067511 0.141994 537
0.609796 0.067511 0.142081 5080
0.609613 0.067511 0.142167 1218
0.609429 0.067511 0.142254 1715
0.609246 0.067511 0.142341 3109
0.609063 0.067694 0.142428 1453
0.608879 0.067877 0.142515 3045
0.608696 0.068061 0.142603 3797
0.608512 0.068244 0.142690 4415
0.608329 0.068428 0.142778 4198
0.608145 0.068611 0.142866 377
0.607962 0.068795 0.142954 155
0.607778 0.068978 0.143043 3145
0.607595 0.069162 0.143131 3814
0.607411 0.069345 0.143220 3868
0.607228 0.069529 0.143309 241
0.607045 0.069712 0.143398 1215
0.606861 0.069895 0.143487 4168
0.606678 0.070079 0.143577 2349
0.606494 0.070262 0.143666 3565
0.606311 0.070446 0.143756 4421
0.606127 0.070629 0.143846 2316
0.605944 0.070813 0.143936 2206
0.605760 0.070996 0.144027 3632
0.605577 0.071180 0.144117 4568
0.605394 0.071363 0.144208 2168
0.605210 0.071547 0.144299 1416
0.605027 0.071730 0.144390 3769
0.604843 0.071913 0.144481 4086
0.604660 0.072097 0.144572 4762
0.604476 0.072280 0.144664 4416
0.604293 0.072464 0.144756 5026
0.604109 0.072647 0.144848 3919
0.603926 0.072831 0.144940 303
0.603742 0.073014 0.145032 5151
0.603559 0.073198 0.145124 2897
0.603376 0.073381 0.145217 792
0.603192 0.073564 0.145310 467
0.603009 0.073748 0.145403 3107
0.602825 0.073931 0.145496 889
0.602642 0.074115 0.145589 970
0.602458 0.074298 0.145683 2936
0.602275 0.074482 0.145776 624
0.602091 0.074665 0.145870 5405
0.601908 0.074665 0.153968 4076
0.601724 0.074665 0.154051 544
0.601541 0.074665 0.154134 1546
0.601358 0.074665 0.154218 5229
0.601174 0.074665 0.154301 1717
0.600991 0.074665 0.154385 4246
0.600807 0.074665 0.154469 4847
0.600624 0.074665 0.154553 813
0.600440 0.074665 0.154637 1489
0.600257 0.074665 0.154721 3927
0.600073 0.074665 0.154805 3962
0.599890 0.074665 0.154890 4335
0.599706 0.074665 0.154975 4118
0.599523 0.074665 0.155060 2841
0.599340 0.074665 0.155145 2064
0.599156 0.074665 0.155230 339
0.598973 0.074665 0.155316 403
0.598789 0.074665 0.155402 2440
0.598606 0.074665 0.155488 5099
0.598422 0.074665 0.155574 3238
0.598239 0.074665 0.155660 2582
0.598055 0.074665 0.155746 3030
0.597872 0.074665 0.155833 3325
0.597688 0.074665 0.155919 3662
0.597505 0.074665 0.156006 2821
0.597322 0.074665 0.156093 4470
0.597138 0.074665 0.156180 761
0.596955 0.074665 0.156268 1656
0.596771 0.074665 0.156355 1106
0.596588 0.074849 0.156443 1761
0.596404 0.075032 0.156531 4152
0.596221 0.075216 0.156619 4545
0.596037 0.075399 0.156707 2919
0.595854 0.075582 0.156795 1343
0.595671 0.075766 0.156884 2190
0.595487 0.075949 0.156972 1876
0.595304 0.076133 0.157061 1039
0.595120 0.076316 0.157150 514
0.594937 0.076500 0.157240 3317
0.594753 0.076683 0.157329 3884
0.594570 0.076867 0.157418 2848
0.594386 0.077050 0.157508 2449
0.594203 0.077234 0.157598 434
0.594019 0.077417 0.157688 655
0.593836 0.077600 0.157778 1046
0.593653 0.077784 0.157868 1892
0.593469 0.077967 0.157959 4153
0.593286 0.078151 0.158049 2756
0.593102 0.078334 0.158140 281
0.592919 0.078518 0.158231 330
0.592735 0.078701 0.158322 1157
0.592552 0.078885 0.158414 1304
0.592368 0.079068 0.158505 1310
0.592185 0.079252 0.158597 576
0.592001 0.079435 0.158688 2358
0.591818 0.079618 0.158780 1406
0.591635 0.079802 0.158872 2682
0.591451 0.079985 0.158964 3707
0.591268 0.080169 0.159057 4587
0.591084 0.080352 0.159149 3700
0.590901 0.080536 0.159242 3209
0.590717 0.080719 0.159335 2866
0.590534 0.080903 0.159428 2922
0.590350 0.081086 0.159521 2093
0.590167 0.081269 0.159614 1303
0.589983 0.081453 0.159708 1940
0.589800 0.081636 0.159802 4753
0.589617 0.081820 0.159895 2092
0.589433 0.082003 0.159989 2306
0.589250 0.082187 0.160083 2361
0.589066 0.082370 0.160178 1872
0.588883 0.082370 0.160263 4197
0.588699 0.082554 0.160358 5116
0.588516 0.082737 0.160452 785
0.588332 0.082921 0.160547 4692
0.588149 0.083104 0.160642 1752
0.587966 0.083287 0.160737 2890
0.587782 0.083471 0.160832 1918
0.587599 0.083654 0.160927 1637
0.587415 0.083838 0.161023 4987
0.587232 0.084021 0.161118 4828
0.587048 0.084205 0.161214 983
0.586865 0.084388 0.161310 1566
0.586681 0.084572 0.161406 2568
0.586498 0.084755 0.161502 784
0.586314 0.084939 0.161598 2900
0.586131 0.085122 0.161695 5120
0.585948 0.085305 0.161792 579
0.585764 0.085489 0.161888 219
0.585581 0.085672 0.161985 713
0.585397 0.085856 0.162082 465
0.585214 0.086039 0.162180 2496
0.585030 0.086223 0.162277 3355
0.584847 0.086406 0.162375 2740
0.584663 0.086590 0.162472 1711
0.584480 0.086773 0.162570 3036
0.584296 0.086957 0.162668 2831
0.584113 0.087140 0.162766 3003
0.583930 0.087323 0.162865 1214
0.583746 0.087507 0.162963 3902
0.583563 0.087690 0.163062 3631
0.583379 0.087874 0.163160 894
0.583196 0.088057 0.163259 381
0.583012 0.088241 0.163358 264
0.582829 0.088424 0.163457 3961
0.582645 0.088608 0.163557 2941
0.582462 0.088791 0.163656 812
0.582278 0.088975 0.163756 464
0.582095 0.089158 0.163856 280
0.581912 0.089341 0.163955 1582
0.581728 0.089341 0.164039 1891
0.581545 0.089525 0.164139 211
0.581361 0.089708 0.164239 776
0.581178 0.089892 0.164340 795
0.580994 0.090075 0.164440 619
0.580811 0.090075 0.164524 3363
0.580627 0.090259 0.164624 1254
0.580444 0.090442 0.164725 4666
0.580261 0.090626 0.164826 2023
0.580077 0.090809 0.164927 2926
0.579894 0.090992 0.165028 1785
0.579710 0.091176 0.165129 2155
0.579527 0.091176 0.165213 2868
0.579343 0.091359 0.165314 640
0.579160 0.091543 0.165415 4573
0.578976 0.091543 0.165499 3586
0.578793 0.091726 0.165601 4165
0.578609 0.091910 0.165702 712
0.578426 0.092093 0.165804 708
0.578243 0.092277 0.165906 3536
0.578059 0.092460 0.166008 2293
0.577876 0.092644 0.166111 1632
0.577692 0.092827 0.166213 3218
0.577509 0.093010 0.166315 4721
0.577325 0.093194 0.166418 2383
0.577142 0.093377 0.166521 853
0.576958 0.093561 0.166624 2927
0.576775 0.116859 0.184440 3016
0.576591 0.117043 0.184557 1335
0.576408 0.117226 0.184673 2461
0.576225 0.117410 0.184789 379
0.576041 0.117593 0.184906 2980
0.575858 0.117777 0.185023 4873
0.575674 0.117960 0.185140 3911
0.575491 0.118143 0.185257 4537
0.575307 0.118327 0.185374 1522
0.575124 0.118510 0.185491 2776
0.574940 0.118694 0.185608 3101
0.574757 0.118877 0.185725 3106
0.574573 0.119061 0.185843 1410
0.574390 0.119244 0.185960 3549
0.574207 0.119428 0.186078 1499
0.574023 0.119611 0.186196 2312
0.573840 0.119795 0.186314 3994
0.573656 0.119978 0.186432 1316
0.573473 0.120161 0.186550 4960
0.573289 0.120345 0.186668 2572
0.573106 0.120528 0.186787 2501
0.572922 0.120712 0.186905 5376
0.572739 0.120895 0.187023 1513
0.572555 0.121079 0.187142 2075
0.572372 0.121262 0.187261 2982
0.572189 0.121446 0.187380 843
0.572005 0.121629 0.187499 4206
0.571822 0.121813 0.187618 3712
0.571638 0.121996 0.187737 950
0.571455 0.122179 0.187856 973
0.571271 0.122363 0.187976 4594
0.571088 0.122546 0.188095 3511
0.570904 0.122730 0.188215 5096
0.570721 0.122913 0.188334 3920
0.570538 0.123097 0.188454 1981
0.570354 0.123280 0.188574 1883
0.570171 0.123464 0.188694 3095
0.569987 0.123647 0.188814 466
0.569804 0.123830 0.188934 2608
0.569620 0.124014 0.189054 4106
0.569437 0.124197 0.189175 884
0.569253 0.124381 0.189295 4180
0.569070 0.124564 0.189416 2070
0.568886 0.124748 0.189537 3572
0.568703 0.124931 0.189657 2917
0.568520 0.125115 0.189778 2939
0.568336 0.125298 0.189899 2834
0.568153 0.125482 0.190020 390
0.567969 0.125665 0.190142 2991
0.567786 0.125848 0.190263 1022
0.567602 0.126032 0.190384 1270
0.567419 0.126215 0.190506 3377
0.567235 0.126399 0.190627 247
0.567052 0.126582 0.190749 1244
0.566868 0.126766 0.190871 3539
0.566685 0.126949 0.190993 2920
0.566502 0.127133 0.191115 1983
0.566318 0.127316 0.191237 5090
0.566135 0.127500 0.191359 3611
0.565951 0.127683 0.191481 2220
0.565768 0.127866 0.191604 2722
0.565584 0.128050 0.191726 1822
0.565401 0.128233 0.191849 4590
0.565217 0.128417 0.191971 3497
0.565034 0.128600 0.192094 1452
0.564850 0.128784 0.192217 2910
0.564667 0.128967 0.192340 4030
0.564484 0.129151 0.192463 2301
0.564300 0.129334 0.192586 2494
0.564117 0.129518 0.192709 1271
0.563933 0.129701 0.192833 3858
0.563750 0.129884 0.192956 572
0.563566 0.130068 0.193080 648
0.563383 0.130251 0.193203 3904
0.563199 0.130435 0.193327 2966
0.563016 0.130618 0.193451 3824
0.562833 0.130802 0.193575 3997
0.562649 0.130985 0.193699 1707
0.562466 0.131169 0.193823 2911
0.562282 0.131352 0.193947 2827
0.562099 0.131352 0.194036 3491
0.561915 0.131535 0.194160 3380
0.561732 0.131719 0.194284 3316
0.561548 0.131902 0.194409 3233
0.561365 0.132086 0.194533 2872
0.561181 0.132269 0.194658 1021
0.560998 0.132453 0.194782 4664
0.560815 0.132636 0.194907 860
0.560631 0.132820 0.195032 1739
0.560448 0.133003 0.195157 5231
0.560264 0.133187 0.195282 3956
0.560081 0.133370 0.195407 836
0.559897 0.133553 0.195533 162
0.559714 0.133737 0.195658 3639
0.559530 0.133920 0.195783 2893
0.559347 0.134104 0.195909 1085
0.559163 0.134287 0.196035 3202
0.558980 0.134471 0.196160 4194
0.558797 0.134654 0.196286 4063
0.558613 0.134838 0.196412 4870
0.558430 0.135021 0.196538 5291
0.558246 0.135205 0.196664 4503
0.558063 0.135388 0.196790 2163
0.557879 0.135571 0.196916 3282
0.557696 0.135755 0.197043 820
0.557512 0.135938 0.197169 1243
0.557329 0.136122 0.197296 3811
0.557145 0.136305 0.197422 206
0.556962 0.136489 0.197549 3447
0.556779 0.136672 0.197676 4815
0.556595 0.136856 0.197803 958
0.556412 0.137039 0.197930 1783
0.556228 0.137223 0.198057 476
0.556045 0.137406 0.198184 1982
0.555861 0.137589 0.198311 4129
0.555678 0.137773 0.198439 788
